year,stage,special,state,state_postal,state_fips,state_icpsr,county_name,county_fips,county_ansi,county_lat,county_long,jurisdiction,precinct,candidate,candidate_normalized,office,district,writein,party,mode,votes,candidate_opensecrets,candidate_wikidata,candidate_party,candidate_last,candidate_first,candidate_middle,candidate_full,candidate_suffix,candidate_nickname,candidate_fec,candidate_fec_name,candidate_google,candidate_govtrack,candidate_icpsr,candidate_maplight
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH A,Hillary Clinton,clinton,US President,statewide,FALSE,,absentee by mail,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH A,Hillary Clinton,clinton,US President,statewide,FALSE,,advance in person,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH A,Hillary Clinton,clinton,US President,statewide,FALSE,,provisional,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH A,Gary Johnson,johnson,US President,statewide,FALSE,,election day,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH A,Gary Johnson,johnson,US President,statewide,FALSE,,absentee by mail,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH A,Gary Johnson,johnson,US President,statewide,FALSE,,advance in person,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH A,Gary Johnson,johnson,US President,statewide,FALSE,,provisional,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH A,Donald Trump,trump,US President,statewide,FALSE,,election day,663,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH A,Donald Trump,trump,US President,statewide,FALSE,,absentee by mail,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH A,Donald Trump,trump,US President,statewide,FALSE,,advance in person,544,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH A,Donald Trump,trump,US President,statewide,FALSE,,provisional,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH B,Hillary Clinton,clinton,US President,statewide,FALSE,,election day,428,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH B,Hillary Clinton,clinton,US President,statewide,FALSE,,absentee by mail,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH B,Hillary Clinton,clinton,US President,statewide,FALSE,,advance in person,383,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH B,Hillary Clinton,clinton,US President,statewide,FALSE,,provisional,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH B,Gary Johnson,johnson,US President,statewide,FALSE,,election day,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH B,Gary Johnson,johnson,US President,statewide,FALSE,,absentee by mail,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH B,Gary Johnson,johnson,US President,statewide,FALSE,,advance in person,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH B,Gary Johnson,johnson,US President,statewide,FALSE,,provisional,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH B,Donald Trump,trump,US President,statewide,FALSE,,election day,505,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH B,Donald Trump,trump,US President,statewide,FALSE,,absentee by mail,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH B,Donald Trump,trump,US President,statewide,FALSE,,advance in person,417,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH B,Donald Trump,trump,US President,statewide,FALSE,,provisional,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH C,Hillary Clinton,clinton,US President,statewide,FALSE,,election day,354,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH C,Hillary Clinton,clinton,US President,statewide,FALSE,,absentee by mail,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH C,Hillary Clinton,clinton,US President,statewide,FALSE,,advance in person,297,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH C,Hillary Clinton,clinton,US President,statewide,FALSE,,provisional,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH C,Gary Johnson,johnson,US President,statewide,FALSE,,election day,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH C,Gary Johnson,johnson,US President,statewide,FALSE,,absentee by mail,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH C,Gary Johnson,johnson,US President,statewide,FALSE,,advance in person,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH C,Gary Johnson,johnson,US President,statewide,FALSE,,provisional,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH C,Donald Trump,trump,US President,statewide,FALSE,,election day,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH C,Donald Trump,trump,US President,statewide,FALSE,,absentee by mail,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH C,Donald Trump,trump,US President,statewide,FALSE,,advance in person,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH C,Donald Trump,trump,US President,statewide,FALSE,,provisional,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH D,Hillary Clinton,clinton,US President,statewide,FALSE,,election day,674,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH D,Hillary Clinton,clinton,US President,statewide,FALSE,,absentee by mail,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH D,Hillary Clinton,clinton,US President,statewide,FALSE,,advance in person,658,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH D,Hillary Clinton,clinton,US President,statewide,FALSE,,provisional,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH D,Gary Johnson,johnson,US President,statewide,FALSE,,election day,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH D,Gary Johnson,johnson,US President,statewide,FALSE,,absentee by mail,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH D,Gary Johnson,johnson,US President,statewide,FALSE,,advance in person,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH D,Gary Johnson,johnson,US President,statewide,FALSE,,provisional,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH D,Donald Trump,trump,US President,statewide,FALSE,,election day,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH D,Donald Trump,trump,US President,statewide,FALSE,,absentee by mail,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH D,Donald Trump,trump,US President,statewide,FALSE,,advance in person,386,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH D,Donald Trump,trump,US President,statewide,FALSE,,provisional,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH E,Hillary Clinton,clinton,US President,statewide,FALSE,,election day,843,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH E,Hillary Clinton,clinton,US President,statewide,FALSE,,absentee by mail,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH E,Hillary Clinton,clinton,US President,statewide,FALSE,,advance in person,737,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH E,Hillary Clinton,clinton,US President,statewide,FALSE,,provisional,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH E,Gary Johnson,johnson,US President,statewide,FALSE,,election day,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH E,Gary Johnson,johnson,US President,statewide,FALSE,,absentee by mail,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH E,Gary Johnson,johnson,US President,statewide,FALSE,,advance in person,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH E,Gary Johnson,johnson,US President,statewide,FALSE,,provisional,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH E,Donald Trump,trump,US President,statewide,FALSE,,election day,413,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH E,Donald Trump,trump,US President,statewide,FALSE,,absentee by mail,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH E,Donald Trump,trump,US President,statewide,FALSE,,advance in person,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH E,Donald Trump,trump,US President,statewide,FALSE,,provisional,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH F,Hillary Clinton,clinton,US President,statewide,FALSE,,election day,861,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH F,Hillary Clinton,clinton,US President,statewide,FALSE,,absentee by mail,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH F,Hillary Clinton,clinton,US President,statewide,FALSE,,advance in person,927,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH F,Hillary Clinton,clinton,US President,statewide,FALSE,,provisional,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH F,Gary Johnson,johnson,US President,statewide,FALSE,,election day,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH F,Gary Johnson,johnson,US President,statewide,FALSE,,absentee by mail,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH F,Gary Johnson,johnson,US President,statewide,FALSE,,advance in person,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH F,Gary Johnson,johnson,US President,statewide,FALSE,,provisional,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH F,Donald Trump,trump,US President,statewide,FALSE,,election day,293,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH F,Donald Trump,trump,US President,statewide,FALSE,,absentee by mail,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH F,Donald Trump,trump,US President,statewide,FALSE,,advance in person,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH F,Donald Trump,trump,US President,statewide,FALSE,,provisional,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH G,Hillary Clinton,clinton,US President,statewide,FALSE,,election day,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH G,Hillary Clinton,clinton,US President,statewide,FALSE,,absentee by mail,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH G,Hillary Clinton,clinton,US President,statewide,FALSE,,advance in person,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH G,Hillary Clinton,clinton,US President,statewide,FALSE,,provisional,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH G,Gary Johnson,johnson,US President,statewide,FALSE,,election day,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH G,Gary Johnson,johnson,US President,statewide,FALSE,,absentee by mail,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH G,Gary Johnson,johnson,US President,statewide,FALSE,,advance in person,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH G,Gary Johnson,johnson,US President,statewide,FALSE,,provisional,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,P60012234,"JOHNSON, JOHN FITZGERALD MR.",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH G,Donald Trump,trump,US President,statewide,FALSE,,election day,536,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH G,Donald Trump,trump,US President,statewide,FALSE,,absentee by mail,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
2016,gen,FALSE,Georgia,GA,13,44,Gwinnett County,13135,1688166,33.959146,-84.023087,Gwinnett,DULUTH G,Donald Trump,trump,US President,statewide,FALSE,,advance in person,371,NA,NA,NA,NA,NA,NA,NA,NA,NA,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE",NA,NA,NA,NA
